id,rider_age,rider_rating,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,order_time,pickup_time,weather,traffic_density,vehicle_condition,order_type,vehicle_type,num_orders,is_festival,city,delivery_time
0xe4d1,32,4.9,19.003517,72.82765,19.063517,72.88765,19-03-2022,23:50,24:05:00,overcast,low,2,Buffet,e_scooter,1,No,Metropolitian,17
0x4961,33,5,10.96185,76.971082,10.99185,77.001082,2022.3.9,17:20,5:35 PM,sandstorm,medium,0,Buffet,motorcycle,1,X,Metropolitian,28
0x219e,21,4.6,30.895817,75.813112,31.025817,75.943112,2016.2.22,0.791666667,7:05 PM,clear_sky,medium,0,Buffet,motorcycle,1,No,,22
0x240d,35,4.8,23.355164,85.324097,23.425164,85.394097,2022.3.23,07:55PM,0.833333333,sandstorm,jam,0,Buffet,motorcycle,3,No,Urban,46
0x8366,25,5,26.902328,75.794257,27.012328,75.904257,2022.3.8,22:15,22:25,foggy,low,1,Meal,motorcycle,0,No,Urban,24
0x3954,36,4.6,23.264015,77.408236,23.274015,77.418236,13-02-2022,9:20,09:30AM,high_wind,low,1,Buffet,scooter,0,No,Urban,23
0xcd66,35,4.5,21.15276,72.778059,21.23276,72.858059,23-03-2022,20:45,20:55,foggy,jam,0,Drinks,motorcycle,1,No,Metropolitian,49
0x9886,24,5,12.975377,77.696664,13.035377,77.756664,11.Mar.22,11:50 PM,1,storm,low,1,Meal,motorcycle,1,No,Urban,19
0x19df,18,4.6,25.45235,81.841889,25.53235,81.921889,14-02-2022,8:10 PM,08:25PM,high_wind,jam,1,Meal,motorcycle,1,X,Metropolitian,28
0x9c2b,25,5,22.651847,75.881991,22.731847,75.961991,08-03-2022,21:40,21:45,clear_sky,jam,1,Snack,scooter,1,No,Urban,24
0x8123,21,4.8,18.994237,72.825553,19.054237,72.885553,30.Mar.22,22:50,0.958333333,high_wind,low,2,Drinks,scooter,0,X,Metropolitian,17
0x1027,27,4.8,18.56245,73.916619,18.64245,73.996619,02-04-2022,21:45,21:55,foggy,jam,1,Drinks,scooter,0,No,Metropolitian,30
0x3143,21,4.8,11.003669,76.976494,11.053669,77.026494,13-03-2022,21:55,22:10,sandstorm,jam,1,Drinks,scooter,0,No,Urban,28
0x655a,30,4.9,18.593481,73.785901,18.613481,73.805901,2024.3.22,9:15 AM,9:25,overcast,low,2,Drinks,scooter,,No,Urban,14
0x8481,39,4.9,12.323225,76.630028,12.413225,76.720028,31-03-2022,21:35,21:50,foggy,jam,0,Drinks,motorcycle,0,Yes,Metropolitian,47
0xf304,20,4.7,18.546947,73.900626,18.566947,73.920626,2022.3.9,11:25,11:30 AM,overcast,high,1,Meal,scooter,1,X,Urban,22
0x5d16,,,-21.15276,72.778059,21.21276,72.838059,05-04-2022,,21:40,clear_sky,jam,1,Meal,motorcycle,1,No,Metropolitian,18
0x415a,29,4.4,21.175975,72.795503,21.245975,72.865503,2022.3.6,21:10,21:25,foggy,jam,2,Buffet,motorcycle,1,No,Metropolitian,42
0xcdec,18,4.9,11.010375,76.95295,11.120375,77.06295,2022.3.2,7:10 PM,7:15 PM,overcast,jam,2,Buffet,scooter,0,No,Metropolitian,32
0xf3a0,28,4.6,17.450851,78.379347,17.510851,78.439347,03-03-2022,0.791666667,7:10 PM,clear_sky,medium,2,Meal,scooter,0,No,Metropolitian,11
0xdaaa,28,4.5,12.325461,76.632278,12.345461,76.652278,2022.3.1,9:10,9:20 AM,overcast,low,0,Drinks,motorcycle,1,X,Metropolitian,27
0xb91f,31,3.5,18.593481,73.785901,18.723481,73.915901,2004.3.22,10:50 PM,0.958333333,foggy,low,1,Meal,scooter,1,No,Metropolitian,37
0x78be,40,4.1,22.311358,73.164798,22.421358,73.274798,06-04-2022,11:40 PM,23:55,overcast,low,2,Meal,motorcycle,1,No,Metropolitian,39
0xff3b,20,4,23.266261,77.379605,23.396261,77.509605,14-02-2022,6:35 PM,18:50,storm,medium,0,Snack,motorcycle,1,No,Urban,31
0x3561,24,4.7,17.455894,78.375467,17.505894,78.425467,30-03-2022,20:40,8:45 PM,foggy,jam,2,Meal,scooter,1,No,Urban,24
0x41c7,18,5,12.316967,76.603067,12.326967,76.613067,2022.3.11,9:20,9:30,overcast,low,2,Snack,scooter,1,No,Urban,17
0x2df6,26,4.8,26.913726,75.75282,26.923726,75.762821,2013.3.22,8:20,8:25,sandstorm,low,2,Meal,scooter,,No,Urban,10
0x81a7,34,4.7,17.426228,78.407495,17.496228,78.477495,02-03-2022,8:50 PM,21:05,clear_sky,jam,1,Snack,motorcycle,1,No,Metropolitian,15
0x908f,32,5,12.352058,76.60665,12.382058,76.63665,01-04-2022,20:15,20:30,high_wind,jam,2,Snack,motorcycle,0,No,Metropolitian,27
0xd53a,29,4.7,17.451976,78.385883,17.521976,78.455883,4.Mar.22,19:20,19:30,high_wind,jam,1,Buffet,scooter,1,No,Metropolitian,28
0x1516,31,4.6,26.902328,75.794257,26.942328,75.834257,01-03-2022,0.583333333,14:05,foggy,high,1,Snack,scooter,1,No,Metropolitian,28
0x63d9,28,4.8,22.695207,75.866059,22.825207,75.996059,2022.3.14,22:40,10:50PM,storm,low,2,Meal,e_scooter,,No,Metropolitian,10
0x8c69,19,4.9,11.003008,76.97544,11.033008,77.00544,17-03-2022,22:35,22:45,overcast,low,0,Snack,motorcycle,1,X,Urban,20
0xe976,37,4.5,23.355164,85.324097,23.385164,85.354097,7.Mar.22,11:55PM,24:10:00,sandstorm,low,1,Snack,scooter,0,No,Metropolitian,24
0x6e42,33,4.7,13.026286,80.275235,13.156286,80.405235,06-03-2022,22:35,22:45,overcast,low,1,Meal,scooter,0,X,Metropolitian,28
0x3073,21,4.5,26.956431,75.776649,26.986431,75.806649,13.Mar.22,10:45 PM,22:50,storm,low,0,Snack,motorcycle,1,No,Metropolitian,25
0x8fc0,32,4.2,17.430448,78.418213,17.460448,78.448213,19-03-2022,21:35,09:45PM,high_wind,jam,0,Snack,motorcycle,1,Yes,Metropolitian,49
0x9a5d,23,4.7,18.546258,73.904337,18.596258,73.954337,2022.3.24,0.875,21:05,overcast,jam,1,Buffet,scooter,1,No,Metropolitian,30
0x39f9,30,4.5,10.000706,76.349516,10.090706,76.439516,14-02-2022,6:20 PM,06:35PM,clear_sky,medium,0,Drinks,motorcycle,1,No,Urban,26
0x99d1,35,4.8,18.56245,73.916619,18.57245,73.926619,2022.4.5,10:55 AM,11:05,clear_sky,low,2,Meal,scooter,0,No,Metropolitian,16
0xc27b,19,4.4,12.310972,76.659264,12.320972,76.669264,05-03-2022,10:40,10:50,storm,low,0,Meal,motorcycle,0,No,Urban,19
0x3b9c,21,2.8,26.902908,75.792934,27.012908,75.902934,2022.3.29,22:55,0.958333333,clear_sky,low,1,Drinks,scooter,2,No,Urban,39
0x8408,35,4.4,19.178321,72.834715,19.288321,72.944715,31-03-2022,9:10 PM,21:20,high_wind,jam,0,Drinks,motorcycle,1,No,Metropolitian,38
0xcb73,23,4.7,26.849596,75.800512,26.989596,75.940512,2002.3.22,0.833333333,20:05,foggy,jam,0,Drinks,motorcycle,1,y,Metropolitian,48
0x2f52,32,4.7,19.178321,72.834715,19.248321,72.904715,27.Mar.22,18:20,18:35,overcast,medium,2,Snack,scooter,,X,Urban,33
0x9a70,28,4.8,22.311844,73.165081,22.361844,73.215081,05-03-2022,18:45,0.791666667,high_wind,medium,2,Buffet,scooter,0,No,Metropolitian,27
0x0ef9,30,4.7,21.157735,72.768778,21.247735,72.858778,2.Apr.22,23:50,23:55,sandstorm,low,2,Meal,scooter,1,X,Metropolitian,19
0xdf71,36,4.6,26.766536,75.837333,26.786536,75.857333,26-03-2022,0.375,9:15 AM,overcast,low,1,Snack,motorcycle,1,X,Metropolitian,17
0xff8b,37,3.9,30.893384,75.821202,31.003384,75.931202,14-02-2022,22:40,22:45,foggy,low,2,Meal,e_scooter,1,No,Metropolitian,36
0x85ba,,,26.891191,75.802083,27.021191,75.932083,2022.4.6,,23:15,,,3,Meal,scooter,0,No,Urban,21
0xbc74,25,4.7,26.472001,80.354002,26.502001,80.384002,2022.2.15,0.916666667,10:05 PM,overcast,jam,0,Snack,motorcycle,1,No,,21
0x709f,33,4.9,26.474133,80.3481,26.514133,80.3881,13-02-2022,4:20 PM,16:25,high_wind,medium,0,Drinks,motorcycle,1,No,Urban,25
0x262e,,,19.091458,72.827808,19.121458,72.857808,2005.4.22,,9:20 PM,,,3,Meal,bicycle,0,No,Metropolitian,31
0xff24,33,4.9,13.027018,80.254791,13.087018,80.314791,2022.3.26,18:35,6:45 PM,storm,medium,1,Buffet,scooter,1,X,Metropolitian,29
0xf925,36,4.6,18.994237,72.825553,19.044237,72.875553,24-03-2022,09:15PM,9:30 PM,clear_sky,jam,0,Buffet,motorcycle,1,No,Metropolitian,26
0x55c7,,,23.351058,85.325731,23.431058,85.405731,18.Mar.22,,18:05,clear_sky,medium,0,Drinks,motorcycle,1,No,Metropolitian,32
0x3ecf,37,5,0,0,0.06,0.06,2017.2.22,10:10PM,22:15,foggy,low,2,Buffet,e_scooter,0,No,Urban,17
0x7397,21,4.6,18.539299,73.897902,18.619299,73.977902,18-03-2022,11:40 PM,23:55,sandstorm,low,2,Drinks,e_scooter,0,No,Urban,13
0x7852,31,4.9,12.975996,80.221898,13.025996,80.271898,03-03-2022,18:55,19:10,storm,medium,2,Drinks,e_scooter,1,No,Metropolitian,30
0xbfd7,22,4.9,21.17106,72.789292,21.19106,72.809292,21.Mar.22,0.458333333,11:05,clear_sky,low,1,Drinks,scooter,1,No,,22
0x1bca,29,4.3,0,0,0.11,0.11,08-03-2022,0.833333333,8:10 PM,high_wind,jam,2,Buffet,e_scooter,1,No,Metropolitian,31
0xdbc2,20,4.6,11.022298,76.998349,11.052298,77.028349,17.Mar.22,20:35,20:40,foggy,jam,0,Meal,motorcycle,1,No,Metropolitian,25
0x9456,38,4.6,18.994049,72.825203,19.044049,72.875203,2022.3.26,5:50 PM,17:55,foggy,medium,1,Drinks,motorcycle,0,No,Metropolitian,16
0x18da,31,4.8,13.066762,80.251865,13.106762,80.291865,24-03-2022,3:40 PM,15:45,foggy,medium,1,Meal,motorcycle,0,No,Metropolitian,17
0x30bd,40,5,10.027364,76.308258,10.137364,76.418258,16-02-2022,9:50 PM,0.916666667,overcast,jam,1,Drinks,motorcycle,0,No,Metropolitian,36
0x78cf,32,4.6,19.22384,72.841347,19.25384,72.871347,1.Apr.22,07:30PM,19:45,high_wind,jam,2,Meal,e_scooter,1,No,Urban,34
0x40f3,33,4.4,27.161661,78.011544,27.251661,78.101544,2022.2.18,0.958333333,23:05,foggy,low,0,Meal,motorcycle,1,No,Metropolitian,36
0xc9e8,21,4.8,17.431668,78.408321,17.481668,78.458321,5.Apr.22,6:20 PM,18:35,high_wind,medium,0,Snack,motorcycle,1,X,Metropolitian,29
0x6226,22,4.5,11.000762,76.981876,11.060762,77.041876,13.Mar.22,20:15,20:20,sandstorm,jam,1,Drinks,scooter,0,No,Metropolitian,25
0xc7b9,29,4.9,26.913483,75.803139,26.983483,75.873139,2022.3.25,07:35PM,19:50,overcast,jam,1,Drinks,scooter,1,No,Metropolitian,42
0xeed8,39,4.7,12.325461,76.632278,12.435461,76.742278,10.Mar.22,6:40 PM,18:55,storm,medium,1,Snack,scooter,1,No,Urban,24
0x8ef4,28,4.9,22.32,73.17,22.41,73.26,08-03-2022,18:20,6:25 PM,storm,medium,2,Meal,motorcycle,0,X,Metropolitian,16
0xc95c,32,4.7,23.369746,85.33982,23.479746,85.44982,2006.4.22,10:35 PM,22:40,foggy,low,1,Snack,scooter,1,No,Metropolitian,25
0xc0ee,23,4.9,23.353783,85.326967,23.443783,85.416967,23-03-2022,23:20,23:25,storm,low,0,Meal,motorcycle,1,X,Metropolitian,23
0x804c,37,4.6,23.214294,77.435361,23.294294,77.515361,12-02-2022,18:30,18:40,foggy,medium,0,Drinks,motorcycle,0,No,Metropolitian,37
0x1f02,24,4.8,21.15276,72.778059,21.16276,72.788059,01-04-2022,10:20,10:30,overcast,low,2,Drinks,motorcycle,0,No,Urban,15
0xf917,19,4.7,13.027018,80.254791,13.137018,80.364791,14-03-2022,8:30 PM,20:40,sandstorm,jam,0,Snack,motorcycle,1,No,Urban,30
0x432e,,,21.186884,72.793616,21.276884,72.883616,25-03-2022,,22:30,foggy,low,1,Drinks,motorcycle,1,No,Metropolitian,26
0xc94a,23,4.9,26.911927,75.797282,26.971927,75.857282,2022.3.11,17:20,17:25,clear_sky,medium,0,Buffet,motorcycle,1,No,Metropolitian,24
0xecd2,28,4.6,0,0,0.02,0.02,2022.3.26,8:20,8:25,storm,low,2,Drinks,scooter,0,No,Urban,18
0x1f2f,21,5,17.451976,78.385883,17.561976,78.495883,10.Mar.22,9:55 PM,22:10,overcast,jam,1,Drinks,motorcycle,0,No,Urban,35
0xeabf,35,4.8,21.170096,72.789122,21.240096,72.859122,27.Mar.22,21:45,21:55,clear_sky,jam,2,Drinks,scooter,0,No,Urban,18
0xcf3e,27,4.8,0,0,0.07,0.07,12-02-2022,19:45,0.833333333,sandstorm,jam,0,Snack,motorcycle,1,No,Urban,30
0xf273,36,4.8,12.939496,77.625999,12.999496,77.685999,2022.3.11,06:30PM,18:35,clear_sky,medium,0,Meal,motorcycle,0,X,Urban,24
0x4f8f,31,4.8,18.543626,73.905101,18.583626,73.945101,19-03-2022,0.708333333,17:15,overcast,medium,0,Buffet,motorcycle,1,X,Metropolitian,28
0xf459,33,4.7,0,0,0.08,0.08,2022.2.16,1,24:05:00,overcast,low,1,Meal,scooter,0,No,Metropolitian,28
0x0559,24,4.5,17.424114,78.347554,17.494114,78.417554,06-04-2022,0.791666667,7:05 PM,high_wind,medium,1,Meal,motorcycle,1,No,Metropolitian,18
0x1c41,33,4.7,19.003517,72.82765,19.063517,72.88765,2022.3.5,21:25,21:30,foggy,jam,1,Meal,motorcycle,1,No,Metropolitian,30
0xd6dd,36,4.6,13.005801,80.250744,13.095801,80.340744,02-04-2022,8:40 PM,8:50 PM,clear_sky,jam,2,Drinks,motorcycle,0,No,Metropolitian,16
0x26e9,28,4.9,13.081878,80.248519,13.161878,80.328519,2022.3.25,21:35,21:40,storm,jam,0,Meal,motorcycle,1,No,Urban,36
0x2eaf,33,4.9,11.001753,76.986241,11.071753,77.056241,2022.3.20,18:15,18:25,overcast,medium,0,Snack,motorcycle,3,No,Metropolitian,49
0xf286,34,3.8,30.905562,75.832841,31.035562,75.962841,2022.2.18,20:10,20:15,high_wind,jam,1,Drinks,scooter,2,No,Metropolitian,34
0x114e,33,4.9,18.53408,73.89852,18.55408,73.91852,2026.3.22,9:50,10:05 AM,clear_sky,low,2,Snack,e_scooter,1,No,,19
0x5521,37,4.6,23.353783,85.326967,23.393783,85.366967,01-04-2022,13:25,13:35,high_wind,high,1,Snack,motorcycle,1,No,Metropolitian,26
0x96a5,26,4.6,22.310237,73.158921,22.330237,73.178921,2022.3.13,9:30,9:35,foggy,low,2,Meal,scooter,,No,Metropolitian,18
0x86f5,23,4.9,0,0,0.09,0.09,18-02-2022,18:20,06:30PM,overcast,medium,2,Snack,e_scooter,0,No,Metropolitian,26
0x7372,26,4.2,22.538731,88.364878,22.608731,88.434878,12.Feb.22,0.875,21:10,overcast,jam,1,Snack,motorcycle,1,X,Metropolitian,32
0xfef9,25,4.8,12.284747,76.625861,12.364747,76.705861,2022.4.6,23:55,1,foggy,low,2,Snack,scooter,0,X,Metropolitian,24
0x66d2,38,4.4,30.899584,75.809346,30.909584,75.819346,13.Feb.22,11:50,0.5,overcast,high,1,Meal,motorcycle,1,No,Metropolitian,39
0x548b,30,4.2,12.981615,80.231598,13.041615,80.291598,28-03-2022,11:25 PM,23:30,high_wind,low,0,Drinks,motorcycle,1,X,Metropolitian,24
0xa0c4,32,4.9,22.722634,75.886959,22.832634,75.996959,10-03-2022,23:15,23:30,foggy,low,2,Buffet,scooter,0,No,Metropolitian,25
0xddb5,33,5,12.337928,76.617889,12.347928,76.627889,05-04-2022,11:55 AM,0.5,clear_sky,high,0,Buffet,motorcycle,1,No,Metropolitian,27
0x7705,22,4.2,18.927584,72.832585,18.947584,72.852585,30.Mar.22,10:55,0.458333333,storm,low,0,Meal,motorcycle,1,No,Metropolitian,22
0x8b45,27,4.6,26.473698,80.352677,26.533698,80.412677,13-02-2022,21:20,21:25,sandstorm,jam,1,Snack,motorcycle,1,No,,11
0xfe4b,23,4.2,21.173493,72.801953,21.243493,72.871953,27-03-2022,5:30 PM,17:40,overcast,medium,2,Buffet,scooter,1,No,Metropolitian,34
0xb56f,19,4.6,22.761226,75.887522,22.871226,75.997522,2016.3.22,10:25 PM,10:40 PM,sandstorm,low,1,Drinks,motorcycle,0,No,Metropolitian,13
0x517d,22,4.8,11.001753,76.986241,11.051753,77.036241,2001.4.22,17:45,5:55 PM,foggy,medium,2,Meal,scooter,0,No,Urban,10
0x61c7,34,4.9,11.021278,76.995017,11.131278,77.105017,25.Mar.22,9:25 PM,21:35,clear_sky,jam,2,Snack,scooter,1,X,Metropolitian,15
0xf36b,20,4.9,12.970324,77.645748,13.010324,77.685748,30-03-2022,16:50,4:55 PM,clear_sky,medium,0,Meal,motorcycle,1,No,Metropolitian,18
0x3dd1,29,4.7,23.359033,85.325347,23.449033,85.415347,2022.3.8,22:50,0.958333333,storm,low,2,Drinks,scooter,1,No,Metropolitian,15
0x97e1,23,4.8,26.90519,75.810753,26.98519,75.890753,2022.3.2,17:40,17:45,storm,medium,1,Drinks,scooter,0,No,Urban,16
0x1cba,31,4.9,13.026279,80.174568,13.136279,80.284568,2022.3.23,17:40,17:45,foggy,medium,2,Drinks,scooter,1,No,Metropolitian,38
0x13a4,26,4.2,22.533662,88.366217,22.643662,88.476217,14-02-2022,19:25,19:30,overcast,jam,1,Snack,motorcycle,0,No,Metropolitian,31
0x451d,30,4.5,23.416792,85.316842,23.426792,85.326842,30.Mar.22,9:25,9:30,clear_sky,low,0,Drinks,motorcycle,0,No,Urban,12
0x2d7e,19,4.9,19.874103,75.368419,20.004103,75.498419,2016.2.22,17:50,0.75,overcast,medium,2,Buffet,motorcycle,1,No,Metropolitian,27
0x69af,32,4.9,19.121999,72.908493,19.171999,72.958493,2003.3.22,21:30,09:45PM,clear_sky,jam,2,Buffet,e_scooter,0,No,Metropolitian,15
0x622f,37,4.7,21.15276,72.778059,21.22276,72.848059,02-04-2022,1,24:05:00,foggy,low,0,Drinks,motorcycle,0,No,Metropolitian,37
0x1e94,25,5,0,0,0.07,0.07,16.Feb.22,21:10,21:25,sandstorm,jam,0,Buffet,motorcycle,0,No,Metropolitian,31
0x0948,37,4.9,22.725748,75.898497,22.745748,75.918497,24-03-2022,11:15,11:20,sandstorm,high,2,Snack,motorcycle,1,No,Metropolitian,33
0x4249,23,4.6,19.221315,72.862381,19.271315,72.912381,11-03-2022,11:35 PM,23:50,overcast,low,2,Buffet,scooter,0,No,,16
0x936f,26,4.8,13.02978,80.208812,13.13978,80.318812,2022.3.23,19:50,0.833333333,overcast,jam,0,Drinks,motorcycle,0,No,Urban,46
0xbbed,22,4.8,19.1093,72.825451,19.1793,72.895451,2022.3.31,11:50 PM,24:05:00,overcast,low,0,Buffet,motorcycle,1,X,Urban,24
0x07df,24,4.6,22.539129,88.365507,22.649129,88.475507,2022.2.18,10:55 PM,23:05,storm,low,1,Snack,scooter,1,No,Metropolitian,14
0x3615,20,4.4,19.207222,72.972281,19.257222,73.022281,05-04-2022,22:10,10:15 PM,storm,low,0,Snack,motorcycle,1,No,Metropolitian,22
0x3a84,38,4.6,22.311603,73.165012,22.331603,73.185012,28-03-2022,8:55,9:10,clear_sky,low,0,Meal,motorcycle,1,No,Urban,21
0x866b,25,4.8,11.016298,76.972076,11.026298,76.982076,05-03-2022,11:30,11:40,overcast,high,1,Snack,scooter,1,No,Urban,32
0x9770,25,4.7,23.359033,85.325347,23.399033,85.365347,2019.3.22,15:30,15:35,overcast,medium,2,Meal,scooter,0,No,Metropolitian,18
0xab67,37,4.4,25.454697,81.834492,25.544697,81.924492,18-02-2022,11:50 PM,23:55,foggy,low,1,Buffet,motorcycle,1,No,Metropolitian,32
0x4bb0,27,4.4,17.41233,78.449654,17.42233,78.459654,2022.3.19,9:30,9:35,storm,low,0,Meal,motorcycle,1,No,Metropolitian,25
0x3eaa,21,4.7,12.913041,77.683237,12.923041,77.693237,26-03-2022,8:55,0.375,high_wind,low,2,Drinks,e_scooter,0,No,Metropolitian,10
0x7e7c,20,4.7,27.160832,78.011608,27.210832,78.061608,2017.2.22,9:20 PM,21:25,high_wind,jam,0,Meal,motorcycle,0,No,Urban,17
0x6b64,38,4.6,12.906229,77.596791,12.946229,77.636791,2022.3.1,13:50,13:55,high_wind,high,2,Snack,scooter,1,No,Urban,25
0x522d,26,4.7,19.178321,72.834715,19.238321,72.894715,3.Apr.22,18:45,18:55,sandstorm,medium,0,Drinks,motorcycle,0,No,Metropolitian,17
0x0e65,38,5,18.536718,73.830327,18.576718,73.870328,2022.3.26,13:45,01:55PM,high_wind,high,2,Snack,motorcycle,0,X,Metropolitian,29
0x8343,40,4.6,13.049645,80.242268,13.099645,80.292268,2022.3.17,21:30,21:40,clear_sky,jam,2,Snack,scooter,1,No,Metropolitian,20
0x2a6d,36,4,22.725748,75.898497,22.855747,76.028497,6.Mar.22,5:45 PM,0.75,overcast,medium,2,Drinks,scooter,1,No,Metropolitian,36
0xe9d9,20,4.6,13.029198,77.570997,13.039198,77.580997,19-03-2022,8:20,8:30,overcast,low,0,Snack,motorcycle,0,No,Urban,17
0xf047,32,4.9,17.411028,78.329645,17.431028,78.349645,24-03-2022,10:10 AM,10:20,sandstorm,low,2,Snack,scooter,1,No,Metropolitian,29
0x79ec,39,4.1,23.371292,85.327872,23.441292,85.397872,2022.3.27,18:40,18:50,clear_sky,medium,0,Snack,motorcycle,1,No,Metropolitian,32
0xbd3b,40,4.1,26.913987,75.752891,26.963987,75.802891,2022.3.15,20:50,8:55 PM,sandstorm,jam,0,Snack,motorcycle,0,No,Metropolitian,40
0x1a88,30,4.5,0,0,0.06,0.06,15-02-2022,1,24:05:00,overcast,low,2,Drinks,motorcycle,1,No,Metropolitian,15
0xd5a4,23,4.3,18.539299,73.897902,18.589299,73.947902,1.Mar.22,7:45 PM,0.833333333,overcast,jam,1,Meal,scooter,0,X,Metropolitian,33
0x37ff,36,4.9,22.514585,88.39331,22.524585,88.40331,2022.2.15,8:30 AM,8:35,overcast,low,1,Drinks,scooter,1,No,Urban,19
0x2b04,37,4.7,11.003681,76.975525,11.083681,77.055525,29-03-2022,10:20 PM,22:35,high_wind,low,2,Buffet,scooter,1,No,Urban,20
0x6e29,30,4.2,12.975377,77.696664,13.065377,77.786664,02-03-2022,22:40,22:55,foggy,low,0,Buffet,motorcycle,2,No,Metropolitian,41
0x76ec,41,3.7,17.440827,78.393391,17.570827,78.523391,23-03-2022,22:45,22:50,foggy,low,2,Snack,e_scooter,1,X,Urban,32
0xebf2,35,4.6,17.45971,78.368855,17.48971,78.398855,2022.4.3,17:30,17:45,overcast,medium,0,Snack,motorcycle,0,X,Metropolitian,27
0x3faa,31,4.8,19.121999,72.908493,19.191999,72.978493,14-03-2022,20:45,0.875,foggy,jam,2,Buffet,e_scooter,2,No,Urban,39
0xd514,27,4.6,17.430448,78.418213,17.450448,78.438213,30.Mar.22,0.375,9:15 AM,overcast,low,1,Snack,scooter,1,No,Metropolitian,18
0x38a0,21,5,17.429585,78.392621,17.449585,78.412621,13-03-2022,8:30,8:40 AM,clear_sky,low,1,Snack,motorcycle,1,No,Metropolitian,23
0x241a,41,4.5,26.88842,75.800689,26.90842,75.820689,01-04-2022,10:20,10:25,overcast,low,2,Drinks,motorcycle,1,No,Metropolitian,18
0xb6be,36,4.1,0,0,0.06,0.06,21-03-2022,07:40PM,19:45,high_wind,jam,1,Meal,motorcycle,1,No,Urban,31
0x6571,23,4.6,22.695207,75.866059,22.735207,75.906059,21-03-2022,14:10,2:15 PM,storm,high,2,Drinks,motorcycle,0,No,Metropolitian,14
0xdeeb,32,4.6,22.761593,75.886362,22.891593,76.016362,2006.4.22,8:20 PM,20:30,overcast,jam,0,Meal,motorcycle,2,Yes,Semi-Urban,48
0x816c,23,4.8,0,0,0.07,0.07,29.Mar.22,20:30,08:40PM,clear_sky,jam,1,Snack,motorcycle,1,No,Urban,22
0xa138,19,4.2,17.41233,78.449654,17.48233,78.519654,2022.4.2,5:20 PM,05:25PM,sandstorm,medium,0,Meal,motorcycle,1,No,Urban,33
0x7b7a,34,5,0,0,0.13,0.13,2022.3.14,20:40,20:45,foggy,jam,1,Buffet,scooter,1,No,Semi-Urban,49
0x21e6,23,4.6,22.515082,88.36783,22.525082,88.37783,15-02-2022,0.375,9:10,foggy,low,2,Drinks,motorcycle,0,X,Metropolitian,11
0x377c,20,4.9,15.498603,73.826911,15.608603,73.936911,18.Feb.22,22:40,22:50,storm,low,2,Snack,scooter,1,X,Metropolitian,11
0x8a55,26,5,26.913987,75.752891,26.943987,75.782891,2026.3.22,5:15 PM,5:20 PM,overcast,medium,0,Drinks,motorcycle,1,No,Metropolitian,29
0x4266,37,4.6,0,0,0.04,0.04,19-03-2022,12:50,12:55PM,high_wind,high,0,Drinks,motorcycle,1,No,Urban,41
0x6be9,33,4.5,19.065838,72.832658,19.145838,72.912658,2022.3.16,23:45,1,foggy,low,2,Drinks,scooter,1,No,Metropolitian,39
0x3cde,32,4.7,12.906229,77.596791,12.976229,77.666791,12-03-2022,11:30 PM,11:45 PM,storm,low,0,Snack,motorcycle,0,No,Metropolitian,21
0x680c,35,4,22.728163,75.884212,22.778163,75.934212,2005.4.22,8:25 PM,20:35,sandstorm,jam,0,Drinks,motorcycle,1,No,Metropolitian,36
0x0b3b,27,5,12.972793,80.249982,13.082793,80.359982,31.Mar.22,20:25,20:30,sandstorm,jam,0,Snack,motorcycle,0,No,Urban,31
0x4fad,31,4.1,26.891191,75.802083,27.031191,75.942083,25-03-2022,22:10,22:20,foggy,low,2,Snack,motorcycle,1,No,Metropolitian,37
0xc4af,28,4.6,22.728163,75.884212,22.808163,75.964212,04-04-2022,19:35,19:45,high_wind,jam,2,Meal,e_scooter,1,X,Metropolitian,24
0x3fbf,21,4.8,11.022477,76.995667,11.062477,77.035667,09-03-2022,16:10,16:15,clear_sky,medium,0,Snack,motorcycle,1,No,Metropolitian,20
0x7208,20,5,9.957144,76.296783,10.007144,76.346783,2022.2.13,7:35 PM,7:40 PM,clear_sky,jam,2,Meal,scooter,1,No,Metropolitian,17
0x9830,30,4.8,18.536562,73.896485,18.666562,74.026485,2.Mar.22,8:15 PM,20:20,clear_sky,jam,0,Buffet,motorcycle,1,X,Metropolitian,26
0xa8a1,35,4.6,12.972532,77.608179,13.062532,77.698179,06-04-2022,08:35PM,8:50 PM,clear_sky,jam,2,Meal,scooter,0,X,Metropolitian,25
0xc295,35,4.5,26.849596,75.800512,26.889596,75.840512,2022.3.13,1:45 PM,1:50 PM,clear_sky,high,0,Drinks,motorcycle,1,No,Urban,23
0xa5bc,30,4.6,26.910262,75.783013,26.920262,75.793013,2001.4.22,8:10,8:20 AM,foggy,low,2,Snack,e_scooter,1,No,Metropolitian,17
0x3f14,24,4.7,12.321214,76.621094,12.431214,76.731094,2022.3.4,8:40 PM,20:50,storm,jam,1,Buffet,scooter,1,No,Metropolitian,16
0x2924,34,4.9,12.933298,77.614293,13.013298,77.694293,31-03-2022,18:25,18:40,clear_sky,medium,2,Drinks,scooter,0,X,,16
0x216d,26,4.9,26.90519,75.810753,26.91519,75.820753,2005.4.22,11:10,11:15,storm,high,0,Buffet,motorcycle,0,X,Metropolitian,26
